date,d5y_bp,d10y_bp,fx_ret_pct,etf_ret_pct,etf_rate_attrib_pct,etf_spread_proxy_pct,oas_bp,doas_bp
2022-12-15,-2.0,-5.0,0.3132,0.0835,0.1619,-0.0784,,
2022-12-16,-1.0,4.0,-0.0115,-0.1113,-0.1047,-0.0066,,
2022-12-19,9.0,9.0,0.0918,-0.3794,-0.3332,-0.0463,,
2022-12-20,9.0,12.0,-0.2468,-0.2799,-0.4192,0.1393,,
2022-12-21,-1.0,-1.0,0.3013,-0.0112,0.0387,-0.0499,,
2022-12-22,1.0,-1.0,0.0272,-0.0168,0.0217,-0.0385,,
2022-12-23,7.0,8.0,0.073,-0.2358,-0.2875,0.0517,,
2022-12-27,8.0,9.0,-0.4015,0.0,-0.3246,0.3246,,
2022-12-28,3.0,4.0,0.2497,-0.4055,-0.1387,-0.2668,,
2022-12-29,-3.0,-5.0,-0.2138,0.2368,0.1704,0.0664,,
2022-12-30,5.0,5.0,-0.9423,-0.2029,-0.1844,-0.0185,,
2023-01-03,-5.0,-9.0,0.236,0.2648,0.3021,-0.0373,,
2023-01-04,-9.0,-10.0,-0.3768,-0.406,0.3648,-0.7708,,
2023-01-05,5.0,2.0,-0.109,0.0113,-0.0984,0.1097,,
2023-01-06,-21.0,-16.0,-0.627,0.5914,0.6389,-0.0475,,
2023-01-09,-3.0,-2.0,-0.9848,0.3756,0.0844,0.2912,,
2023-01-10,6.0,8.0,0.1033,-0.2745,-0.279,0.0044,,
2023-01-11,-6.0,-7.0,-0.1033,0.3025,0.2533,0.0492,,
2023-01-12,-13.0,-11.0,-0.4961,0.4632,0.4275,0.0357,,
2023-01-13,7.0,6.0,-0.5284,-0.156,-0.2301,0.0741,,
2023-01-17,0.0,4.0,1.0584,0.0725,-0.1132,0.1857,,
2023-01-18,-17.0,-16.0,-0.2795,0.6996,0.6049,0.0947,,
2023-01-19,5.0,2.0,0.3016,0.1217,-0.0984,0.22,,
2023-01-20,8.0,9.0,0.1284,-0.2989,-0.3246,0.0258,,
2023-01-23,5.0,4.0,0.109,0.0,-0.1557,0.1557,,
2023-01-24,-3.0,-6.0,0.0,0.0,0.1991,-0.1991,,
2023-01-25,-4.0,0.0,0.0,0.0,0.0355,-0.0355,,
2023-01-26,4.0,3.0,0.0,-0.0222,-0.1186,0.0964,,
2023-01-27,4.0,3.0,0.0,-0.0776,-0.1186,0.0409,,
2023-01-30,6.0,3.0,-0.5879,-0.1666,-0.1356,-0.031,,
2023-01-31,-5.0,-3.0,0.0578,0.344,0.13,0.2139,,
2023-02-01,-15.0,-13.0,-0.1986,0.4256,0.5019,-0.0763,,
2023-02-02,1.0,1.0,-0.2079,0.1433,-0.0357,0.179,,
2023-02-03,18.0,13.0,0.6919,-0.3641,-0.5244,0.1603,,
2023-02-06,14.0,10.0,0.2728,-0.4987,-0.4043,-0.0944,,
2023-02-07,4.0,4.0,-0.0118,-0.1445,-0.1472,0.0027,,
2023-02-08,-3.0,-4.0,-0.0295,0.2278,0.1417,0.0861,,
2023-02-09,5.0,4.0,-0.1592,-0.2835,-0.1557,-0.1277,,
2023-02-10,6.0,7.0,0.4769,-0.3066,-0.2503,-0.0563,,
2023-02-13,0.0,-2.0,0.135,0.0112,0.0588,-0.0477,,
2023-02-14,7.0,5.0,0.0835,-0.1564,-0.2014,0.045,,
2023-02-15,4.0,4.0,0.3729,-0.1679,-0.1472,-0.0206,,
2023-02-16,2.0,5.0,0.1167,-0.1794,-0.1589,-0.0205,,
2023-02-17,-3.0,-4.0,0.1035,-0.0056,0.1417,-0.1473,,
2023-02-21,13.0,13.0,0.0568,-0.6756,-0.4819,-0.1937,,
2023-02-22,-3.0,-2.0,0.3023,0.0169,0.0844,-0.0674,,
2023-02-23,-4.0,-5.0,0.2421,0.3045,0.1789,0.1256,,
2023-02-24,10.0,7.0,0.6781,-0.3102,-0.2843,-0.0259,,
2023-02-27,-2.0,-3.0,-0.1367,0.1411,0.1045,0.0366,,
2023-02-28,1.0,0.0,-0.1801,0.186,-0.007,0.193,,
2023-03-01,9.0,9.0,-0.9697,-0.3666,-0.3332,-0.0335,,
2023-03-02,5.0,7.0,0.6765,-0.2433,-0.2418,-0.0015,,
2023-03-03,-6.0,-11.0,-0.1071,0.4014,0.368,0.0334,,
2023-03-06,1.0,1.0,0.3571,-0.0226,-0.0357,0.0131,,
2023-03-07,4.0,-1.0,0.4464,-0.0847,-0.0039,-0.0808,,
2023-03-08,3.0,1.0,-0.1567,-0.1639,-0.0527,-0.1112,,
2023-03-09,-12.0,-5.0,0.1926,0.3501,0.2469,0.1032,,
2023-03-10,-26.0,-23.0,-0.8727,0.8644,0.8822,-0.0178,,
2023-03-13,-28.0,-15.0,-0.8292,0.7128,0.6698,0.0431,,
2023-03-14,10.0,9.0,0.3281,-0.562,-0.3417,-0.2204,,
2023-03-15,-19.0,-13.0,0.4721,0.7671,0.5359,0.2313,,
2023-03-16,13.0,5.0,-0.058,-0.4996,-0.2525,-0.2472,,
2023-03-17,-28.0,-17.0,-0.1378,0.7154,0.7271,-0.0117,,
2023-03-20,12.0,8.0,-0.1453,-0.4264,-0.33,-0.0964,,
2023-03-21,17.0,12.0,0.0872,-0.3168,-0.4872,0.1704,,
2023-03-22,-19.0,-11.0,-0.0407,0.699,0.4785,0.2205,,
2023-03-23,-15.0,-10.0,-0.8964,0.3532,0.4158,-0.0626,,
2023-03-24,2.0,0.0,0.7117,-0.0716,-0.0155,-0.0561,,
2023-03-27,18.0,15.0,0.2313,-0.6471,-0.5818,-0.0653,,
2023-03-28,4.0,2.0,-0.1585,-0.111,-0.0899,-0.0211,,
2023-03-29,4.0,2.0,0.1991,-0.0333,-0.0899,0.0566,,
2023-03-30,-1.0,-2.0,-0.2355,0.222,0.0673,0.1547,,
2023-03-31,-6.0,-7.0,-0.0349,0.3487,0.2533,0.0954,,
2023-04-03,-8.0,-5.0,0.1455,-0.4929,0.2129,-0.7058,,
2023-04-04,-13.0,-8.0,0.0058,0.4155,0.3415,0.0741,,
2023-04-05,-3.0,-5.0,0.0015,0.0,0.1704,-0.1704,,
2023-04-06,1.0,0.0,-0.0451,0.1768,-0.007,0.1838,,
2023-04-07,12.0,9.0,0.0,0.0,-0.3587,0.3587,,
2023-04-10,3.0,2.0,0.0829,0.0,-0.0814,0.0814,,
2023-04-11,2.0,2.0,0.0857,-0.4259,-0.0729,-0.353,,
2023-04-12,-8.0,-2.0,-0.1977,0.1717,0.1269,0.0448,,
2023-04-13,5.0,4.0,-0.0771,-0.0664,-0.1557,0.0893,,
2023-04-14,9.0,7.0,0.0189,-0.194,-0.2758,0.0818,,
2023-04-17,9.0,8.0,0.1397,-0.2277,-0.3045,0.0768,,
2023-04-18,0.0,-2.0,-0.0451,-0.0445,0.0588,-0.1033,,
2023-04-19,2.0,2.0,0.1395,-0.1726,-0.0729,-0.0997,,
2023-04-20,-8.0,-6.0,-0.1832,0.2838,0.2416,0.0422,,
2023-04-21,3.0,3.0,0.2833,-0.1335,-0.1101,-0.0234,,
2023-04-24,-6.0,-5.0,0.0551,0.2501,0.1959,0.0542,,
2023-04-25,-17.0,-12.0,0.5236,0.5866,0.4902,0.0964,,
2023-04-26,3.0,3.0,-0.0851,-0.2265,-0.1101,-0.1164,,
2023-04-27,14.0,10.0,-0.0592,-0.349,-0.4043,0.0553,,
2023-04-28,-9.0,-9.0,-0.159,0.4319,0.3361,0.0958,,
2023-05-01,13.0,15.0,0.0781,0.0,-0.5392,0.5392,,
2023-05-02,-18.0,-15.0,0.0,0.0663,0.5847,-0.5184,,
2023-05-03,-9.0,-6.0,0.0,0.3583,0.2501,0.1082,,
2023-05-04,-8.0,-1.0,-0.1013,0.0385,0.0982,-0.0597,,
2023-05-05,12.0,7.0,0.0101,-0.2533,-0.3013,0.048,,
2023-05-08,8.0,8.0,0.0347,-0.2872,-0.296,0.0088,,
2023-05-09,2.0,1.0,0.1099,-0.1494,-0.0442,-0.1052,,
2023-05-10,-14.0,-10.0,0.1733,0.4035,0.4073,-0.0038,,
2023-05-11,-1.0,-4.0,0.2291,0.2314,0.1247,0.1067,,
2023-05-12,9.0,7.0,0.1366,-0.2866,-0.2758,-0.0108,,
2023-05-15,1.0,4.0,-0.0791,-0.0939,-0.1217,0.0279,,
2023-05-16,6.0,4.0,0.3317,-0.1437,-0.1642,0.0205,,
2023-05-17,6.0,3.0,0.3292,-0.2493,-0.1356,-0.1137,,
2023-05-18,11.0,8.0,0.533,-0.3333,-0.3215,-0.0118,,
2023-05-19,7.0,5.0,-0.4202,-0.1726,-0.2014,0.0288,,
2023-05-22,1.0,2.0,0.4145,-0.0669,-0.0644,-0.0025,,
2023-05-23,-1.0,-2.0,0.1974,0.039,0.0673,-0.0283,,
2023-05-24,-1.0,3.0,0.1347,-0.1786,-0.076,-0.1025,,
2023-05-25,15.0,10.0,0.2688,-0.3301,-0.4129,0.0828,,
2023-05-26,2.0,-3.0,-0.2051,0.0,0.0705,-0.0705,,
2023-05-30,-11.0,-11.0,0.2291,0.6368,0.4105,0.2264,,
2023-05-31,-7.0,-5.0,0.4341,0.2114,0.2044,0.007,,
2023-06-01,-4.0,-3.0,-0.2337,0.0667,0.1215,-0.0549,,
2023-06-02,14.0,8.0,-0.151,-0.3003,-0.347,0.0467,,
2023-06-05,-2.0,0.0,0.3144,0.0612,0.0185,0.0428,,
2023-06-06,3.0,1.0,0.1969,0.0111,-0.0527,0.0638,,
2023-06-07,8.0,9.0,0.1362,-0.3233,-0.3246,0.0013,,
2023-06-08,-6.0,-6.0,-0.25,0.3011,0.2246,0.0765,,
2023-06-09,5.0,2.0,0.2304,-0.1393,-0.0984,-0.0409,,
2023-06-12,-3.0,-2.0,0.2298,0.1003,0.0844,0.0159,,
2023-06-13,12.0,11.0,0.207,-0.2733,-0.416,0.1428,,
2023-06-14,5.0,-1.0,-0.1468,0.1395,-0.0124,0.1519,,
2023-06-15,-15.0,-11.0,-0.2521,0.3952,0.4445,-0.0493,,
2023-06-16,8.0,5.0,-0.0702,-0.1278,-0.2099,0.0821,,
2023-06-20,-3.0,-3.0,0.7843,0.1445,0.113,0.0315,,
2023-06-21,-1.0,-2.0,-0.0446,0.1055,0.0673,0.0381,,
2023-06-22,8.0,8.0,-0.0028,0.0,-0.296,0.296,,
2023-06-23,-4.0,-6.0,0.0,-0.1332,0.2076,-0.3408,,
2023-06-26,-3.0,-2.0,0.8145,0.1277,0.0844,0.0433,,
2023-06-27,6.0,5.0,-0.2366,-0.1833,-0.1929,0.0097,,
2023-06-28,-5.0,-6.0,0.336,0.2165,0.2161,0.0005,,
2023-06-29,17.0,14.0,0.109,-0.506,-0.5446,0.0386,,
2023-06-30,-1.0,-4.0,-0.0028,0.1671,0.1247,0.0424,,
2023-07-03,6.0,5.0,-0.156,-0.1727,-0.1929,0.0203,,
2023-07-05,6.0,9.0,0.0897,-0.1953,-0.3076,0.1123,,
2023-07-06,12.0,10.0,0.0483,-1.2025,-0.3873,-0.8152,,
2023-07-07,-2.0,1.0,-0.4077,-0.1697,-0.0102,-0.1596,,
2023-07-10,-10.0,-5.0,0.1522,0.198,0.2299,-0.0319,,
2023-07-11,-1.0,-2.0,-0.3116,0.1412,0.0673,0.0738,,
2023-07-12,-17.0,-13.0,-0.6038,0.5347,0.5189,0.0159,,
2023-07-13,-14.0,-10.0,-0.2179,0.5598,0.4073,0.1525,,
2023-07-14,11.0,7.0,-0.1358,-0.2627,-0.2928,0.0301,,
2023-07-17,-2.0,-2.0,0.4304,0.0,0.0758,-0.0758,,
2023-07-18,-2.0,-1.0,0.1045,0.1845,0.0472,0.1374,,
2023-07-19,-2.0,-5.0,0.6581,0.2344,0.1619,0.0725,,
2023-07-20,10.0,10.0,-0.693,-0.3909,-0.3703,-0.0206,,
2023-07-21,1.0,-1.0,0.1393,-0.0224,0.0217,-0.044,,
2023-07-24,4.0,2.0,-0.0083,-0.1568,-0.0899,-0.0669,,
2023-07-25,2.0,5.0,-0.7193,-0.0112,-0.1589,0.1477,,
2023-07-26,-6.0,-5.0,0.2282,0.1736,0.1959,-0.0223,,
2023-07-27,15.0,15.0,0.317,-0.4037,-0.5562,0.1525,,
2023-07-28,-6.0,-5.0,-0.3379,0.2413,0.1959,0.0454,,
2023-07-31,0.0,1.0,-0.0868,0.1512,-0.0272,0.1784,,
2023-08-01,6.0,8.0,0.4874,-0.3139,-0.279,-0.035,,
2023-08-02,0.0,3.0,0.2018,-0.2192,-0.0846,-0.1347,,
2023-08-03,6.0,12.0,-0.3747,-0.4794,-0.3937,-0.0857,,
2023-08-04,-15.0,-15.0,0.0809,0.5413,0.5592,-0.0179,,
2023-08-07,1.0,4.0,0.259,-0.0731,-0.1217,0.0486,,
2023-08-08,-6.0,-7.0,0.3679,0.2641,0.2533,0.0109,,
2023-08-09,2.0,-2.0,-0.104,0.0224,0.0418,-0.0194,,
2023-08-10,9.0,9.0,0.1109,-0.3767,-0.3332,-0.0435,,
2023-08-11,10.0,7.0,0.2795,-0.186,-0.2843,0.0983,,
2023-08-14,5.0,3.0,0.3008,-0.2147,-0.1271,-0.0876,,
2023-08-15,0.0,2.0,0.3191,-0.2661,-0.0559,-0.2103,,
2023-08-16,6.0,7.0,0.2304,-0.2327,-0.2503,0.0175,,
2023-08-17,0.0,2.0,-0.1028,-0.1934,-0.0559,-0.1376,,
2023-08-18,-4.0,-4.0,-0.151,0.0455,0.1502,-0.1047,,
2023-08-21,8.0,8.0,0.0892,-0.4678,-0.296,-0.1719,,
2023-08-22,3.0,0.0,0.0892,0.0857,-0.024,0.1098,,
2023-08-23,-13.0,-15.0,-0.2183,0.6549,0.5422,0.1127,,
2023-08-24,3.0,4.0,0.0206,-0.0909,-0.1387,0.0479,,
2023-08-25,5.0,2.0,0.1428,-0.0625,-0.0984,0.0359,,
2023-08-28,-6.0,-5.0,0.0137,0.0796,0.1959,-0.1163,,
2023-08-29,-12.0,-8.0,-0.1428,0.4082,0.333,0.0752,,
2023-08-30,1.0,0.0,0.0591,0.1018,-0.007,0.1088,,
2023-08-31,-4.0,-3.0,-0.3535,0.1694,0.1215,0.0479,,
2023-09-01,6.0,9.0,0.0331,0.0,-0.3076,0.3076,,
2023-09-05,8.0,9.0,0.5658,-0.5318,-0.3246,-0.2071,148.0,
2023-09-06,7.0,3.0,0.1943,-0.0965,-0.1441,0.0476,147.0,-1.0
2023-09-07,-6.0,-3.0,0.1734,0.1475,0.1385,0.009,152.0,5.0
2023-09-08,1.0,-1.0,0.1949,0.0,0.0217,-0.0217,150.0,-2.0
2023-09-11,1.0,3.0,-0.7491,-0.1589,-0.0931,-0.0658,152.0,2.0
2023-09-12,1.0,-2.0,0.0398,0.1248,0.0503,0.0745,152.0,0.0
2023-09-13,-2.0,-2.0,-0.2898,0.051,0.0758,-0.0248,155.0,3.0
2023-09-14,3.0,4.0,0.0962,-0.0397,-0.1387,0.0991,150.0,-5.0
2023-09-15,3.0,4.0,-0.0357,-0.1305,-0.1387,0.0082,150.0,0.0
2023-09-18,1.0,-1.0,0.2348,0.0511,0.0217,0.0294,150.0,0.0
2023-09-19,5.0,5.0,0.0672,-0.159,-0.1844,0.0254,147.0,-3.0
2023-09-20,1.0,-2.0,-0.1289,-0.0341,0.0503,-0.0844,146.0,-1.0
2023-09-21,9.0,14.0,0.2686,-0.4331,-0.4765,0.0435,146.0,0.0
2023-09-22,-4.0,-5.0,-0.1178,0.1712,0.1789,-0.0077,150.0,4.0
2023-09-25,5.0,11.0,0.178,-0.3198,-0.3565,0.0367,147.0,-3.0
2023-09-26,0.0,1.0,-0.0137,-0.0744,-0.0272,-0.0472,148.0,1.0
2023-09-27,5.0,5.0,0.0068,-0.2063,-0.1844,-0.0218,144.0,-4.0
2023-09-28,-5.0,-2.0,-0.13,0.1146,0.1014,0.0133,152.0,8.0
2023-09-29,-2.0,0.0,-0.0685,0.0744,0.0185,0.056,148.0,-4.0
2023-10-02,12.0,10.0,0.0,0.0,-0.3873,0.3873,147.0,-1.0
2023-10-03,8.0,12.0,0.0,-0.8393,-0.4107,-0.4286,145.0,-2.0
2023-10-04,-8.0,-8.0,0.0,0.15,0.2989,-0.149,157.0,12.0
2023-10-05,-4.0,-1.0,0.0,-0.7173,0.0642,-0.7815,155.0,-2.0
2023-10-06,7.0,6.0,0.0,-0.2209,-0.2301,0.0093,151.0,-4.0
2023-10-10,-13.0,-12.0,-0.0164,0.6322,0.4562,0.176,160.0,9.0
2023-10-11,-3.0,-8.0,0.0603,0.3751,0.2564,0.1187,157.0,-3.0
2023-10-12,10.0,12.0,0.037,-0.4677,-0.4277,-0.04,150.0,-7.0
2023-10-13,-4.0,-7.0,0.0411,0.2428,0.2362,0.0065,156.0,6.0
2023-10-16,7.0,8.0,0.0766,-0.3064,-0.2875,-0.019,154.0,-2.0
2023-10-17,14.0,12.0,0.0,-0.4469,-0.4617,0.0148,148.0,-6.0
2023-10-18,6.0,8.0,0.0766,-0.2504,-0.279,0.0285,151.0,3.0
2023-10-19,3.0,7.0,-0.0479,-0.3622,-0.2248,-0.1374,155.0,4.0
2023-10-20,-9.0,-5.0,0.0396,0.1813,0.2214,-0.0401,159.0,4.0
2023-10-23,-5.0,-7.0,0.0041,0.0,0.2448,-0.2448,164.0,5.0
2023-10-24,1.0,-3.0,-0.093,0.4663,0.079,0.3872,159.0,-5.0
2023-10-25,7.0,12.0,0.1026,-0.3378,-0.4022,0.0644,153.0,-6.0
2023-10-26,-10.0,-9.0,-0.0205,0.2971,0.3446,-0.0475,163.0,10.0
2023-10-27,-3.0,-2.0,0.0287,0.0814,0.0844,-0.0029,162.0,-1.0
2023-10-30,4.0,4.0,-0.0519,-0.064,-0.1472,0.0833,159.0,-3.0
2023-10-31,2.0,0.0,0.0451,-0.1164,-0.0155,-0.1009,153.0,-6.0
2023-11-01,-15.0,-11.0,0.0123,0.5516,0.4445,0.1071,164.0,11.0
2023-11-02,-2.0,-10.0,-0.0205,0.4795,0.3053,0.1742,157.0,-7.0
2023-11-03,-16.0,-10.0,-0.2121,0.5231,0.4243,0.0987,162.0,5.0
2023-11-06,11.0,10.0,-0.4255,-0.0803,-0.3788,0.2985,152.0,-10.0
2023-11-07,-7.0,-9.0,0.1279,0.2235,0.3191,-0.0956,157.0,5.0
2023-11-08,-2.0,-9.0,0.0165,0.263,0.2766,-0.0136,156.0,-1.0
2023-11-09,14.0,13.0,0.0481,-0.5037,-0.4904,-0.0133,147.0,-9.0
2023-11-10,0.0,-1.0,0.0,0.0287,0.0302,-0.0015,150.0,3.0
2023-11-13,1.0,2.0,0.0755,0.0746,-0.0644,0.1389,153.0,3.0
2023-11-14,-24.0,-19.0,-0.4951,0.6628,0.7505,-0.0877,162.0,9.0
2023-11-15,10.0,9.0,-0.0883,-0.0513,-0.3417,0.2904,147.0,-15.0
2023-11-16,-9.0,-8.0,-0.069,0.4037,0.3074,0.0963,153.0,6.0
2023-11-17,2.0,-1.0,-0.4096,0.0737,0.0132,0.0606,149.0,-4.0
2023-11-20,-1.0,-2.0,-0.612,0.1473,0.0673,0.08,151.0,2.0
2023-11-21,-3.0,-1.0,-0.4586,0.1641,0.0557,0.1084,148.0,-3.0
2023-11-22,3.0,1.0,0.2771,0.0452,-0.0527,0.0979,145.0,-3.0
2023-11-24,5.0,5.0,-0.0867,-0.1357,-0.1844,0.0487,142.0,-3.0
2023-11-27,-11.0,-8.0,0.0559,0.3445,0.3244,0.0201,148.0,6.0
2023-11-28,-9.0,-5.0,-0.2071,0.3209,0.2214,0.0995,151.0,3.0
2023-11-29,-7.0,-7.0,-0.1121,0.4374,0.2618,0.1757,147.0,-4.0
2023-11-30,9.0,10.0,0.0841,-0.1288,-0.3618,0.233,138.0,-9.0
2023-12-01,-17.0,-15.0,0.0364,0.4919,0.5762,-0.0844,148.0,10.0
2023-12-04,9.0,6.0,0.0532,-0.0614,-0.2471,0.1858,141.0,-7.0
2023-12-05,-9.0,-10.0,0.028,0.4176,0.3648,0.0528,144.0,3.0
2023-12-06,-2.0,-6.0,0.1902,0.3162,0.1906,0.1256,143.0,-1.0
2023-12-07,-1.0,2.0,-0.0908,0.0,-0.0474,0.0474,141.0,-2.0
2023-12-08,13.0,9.0,0.1816,-0.2829,-0.3672,0.0843,135.0,-6.0
2023-12-11,1.0,0.0,0.1674,-0.0167,-0.007,-0.0096,139.0,4.0
2023-12-12,-2.0,-3.0,-0.0139,0.1055,0.1045,0.001,138.0,-1.0
2023-12-13,-23.0,-16.0,-0.0418,0.8344,0.6559,0.1785,153.0,15.0
2023-12-14,-10.0,-12.0,-0.8921,0.7893,0.4307,0.3586,140.0,-13.0
2023-12-15,1.0,-1.0,0.1279,-0.0382,0.0217,-0.0599,137.0,-3.0
2023-12-18,3.0,4.0,0.1656,-0.0546,-0.1387,0.0841,136.0,-1.0
2023-12-19,0.0,-2.0,-0.014,0.1038,0.0588,0.0449,137.0,1.0
2023-12-20,-8.0,-7.0,0.0953,0.2998,0.2703,0.0295,139.0,2.0
2023-12-21,1.0,3.0,0.0364,-0.0926,-0.0931,0.0005,138.0,-1.0
2023-12-22,0.0,1.0,-0.0925,-0.0708,-0.0272,-0.0437,137.0,-1.0
2023-12-26,2.0,-1.0,0.1639,0.0,0.0132,-0.0132,137.0,0.0
2023-12-27,-11.0,-10.0,-0.0378,0.4569,0.3818,0.0751,143.0,6.0
2023-12-28,5.0,5.0,-0.4773,-0.1412,-0.1844,0.0432,137.0,-6.0
2023-12-29,1.0,4.0,-0.0929,-0.038,-0.1217,0.0837,136.0,-1.0
2024-01-02,9.0,7.0,0.5996,-0.1905,-0.2758,0.0853,133.0,-3.0
2024-01-03,-3.0,-4.0,0.0994,-0.8259,0.1417,-0.9676,138.0,5.0
2024-01-04,7.0,8.0,0.1286,-0.4459,-0.2875,-0.1584,132.0,-6.0
2024-01-05,5.0,6.0,-0.1944,-0.3592,-0.2131,-0.1461,135.0,3.0
2024-01-08,-5.0,-4.0,0.1259,0.1494,0.1587,-0.0093,139.0,4.0
2024-01-09,0.0,1.0,0.1885,-0.0276,-0.0272,-0.0005,138.0,-1.0
2024-01-10,2.0,2.0,0.0502,-0.0055,-0.0729,0.0673,135.0,-3.0
2024-01-11,-9.0,-6.0,-0.0572,0.4084,0.2501,0.1583,139.0,4.0
2024-01-12,-6.0,-2.0,-0.007,0.2146,0.1099,0.1047,140.0,1.0
2024-01-16,11.0,11.0,0.2912,-0.3303,-0.4075,0.0772,133.0,-7.0
2024-01-17,7.0,3.0,0.1196,-0.2871,-0.1441,-0.1431,131.0,-2.0
2024-01-18,2.0,4.0,0.0014,-0.0774,-0.1302,0.0528,131.0,0.0
2024-01-19,4.0,1.0,-0.0417,-0.0332,-0.0612,0.028,131.0,0.0
2024-01-22,-5.0,-4.0,-0.0153,0.1272,0.1587,-0.0315,134.0,3.0
2024-01-23,3.0,3.0,-0.2785,-0.0664,-0.1101,0.0437,133.0,-1.0
2024-01-24,0.0,4.0,-0.1954,-0.1218,-0.1132,-0.0086,128.0,-5.0
2024-01-25,-5.0,-4.0,0.1536,0.2103,0.1587,0.0516,134.0,6.0
2024-01-26,3.0,1.0,0.1018,-0.0276,-0.0527,0.0251,129.0,-5.0
2024-01-29,-7.0,-7.0,0.0488,0.3367,0.2618,0.075,134.0,5.0
2024-01-30,3.0,-2.0,-0.0599,0.1322,0.0333,0.0988,131.0,-3.0
2024-01-31,-9.0,-7.0,-0.1143,0.4338,0.2788,0.1551,138.0,7.0
2024-02-01,-11.0,-12.0,0.1756,0.3173,0.4392,-0.1219,138.0,0.0
2024-02-02,19.0,16.0,0.1684,-0.5422,-0.6189,0.0767,126.0,-12.0
2024-02-05,14.0,14.0,0.0862,-0.5562,-0.5191,-0.0372,126.0,0.0
2024-02-06,-10.0,-8.0,-0.1029,0.3033,0.3159,-0.0127,131.0,5.0
2024-02-07,3.0,0.0,0.0487,-0.0275,-0.024,-0.0035,127.0,-4.0
2024-02-08,6.0,6.0,0.0306,-0.1212,-0.2216,0.1004,124.0,-3.0
2024-02-09,2.0,2.0,-0.05,-0.0552,-0.0729,0.0177,125.0,1.0
2024-02-12,-1.0,0.0,-0.0014,0.0,0.01,-0.01,125.0,0.0
2024-02-13,18.0,14.0,0.0,0.0,-0.5531,0.5531,115.0,-10.0
2024-02-14,-6.0,-4.0,0.0,-0.3592,0.1672,-0.5265,123.0,8.0
2024-02-15,-3.0,-3.0,0.0,0.2102,0.113,0.0971,121.0,-2.0
2024-02-16,7.0,6.0,0.0,-0.177,-0.2301,0.0531,119.0,-2.0
2024-02-20,-4.0,-3.0,-0.032,0.1714,0.1215,0.0499,121.0,2.0
2024-02-21,5.0,5.0,-0.0195,-0.1714,-0.1844,0.013,117.0,-4.0
2024-02-22,3.0,1.0,0.0737,0.0387,-0.0527,0.0914,117.0,0.0
2024-02-23,-5.0,-7.0,0.0361,0.2211,0.2448,-0.0237,121.0,4.0
2024-02-26,1.0,2.0,0.0028,-0.0276,-0.0644,0.0368,117.0,-4.0
2024-02-27,3.0,3.0,0.0069,-0.116,-0.1101,-0.006,117.0,0.0
2024-02-28,-6.0,-4.0,-0.0014,0.1768,0.1672,0.0095,120.0,3.0
2024-02-29,0.0,-2.0,0.0014,0.1379,0.0588,0.079,120.0,0.0
2024-03-01,-9.0,-6.0,-0.0236,0.3191,0.2501,0.0691,124.0,4.0
2024-03-04,4.0,3.0,0.0375,-0.1209,-0.1186,-0.0024,119.0,-5.0
2024-03-05,-8.0,-9.0,-0.0306,0.2307,0.3276,-0.0969,123.0,4.0
2024-03-06,-1.0,-2.0,0.0167,0.0932,0.0673,0.0259,124.0,1.0
2024-03-07,-5.0,-2.0,-0.0723,0.1205,0.1014,0.0192,124.0,0.0
2024-03-08,-1.0,0.0,-0.0974,0.0766,0.01,0.0666,123.0,-1.0
2024-03-11,2.0,1.0,-0.0487,-0.0328,-0.0442,0.0114,120.0,-3.0
2024-03-12,7.0,6.0,-0.0223,-0.1863,-0.2301,0.0438,117.0,-3.0
2024-03-13,4.0,3.0,0.0988,-0.1152,-0.1186,0.0033,116.0,-1.0
2024-03-14,10.0,10.0,0.0793,-0.352,-0.3703,0.0184,112.0,-4.0
2024-03-15,4.0,2.0,0.0292,-0.0937,-0.0899,-0.0038,112.0,0.0
2024-03-18,3.0,3.0,0.0389,-0.0386,-0.1101,0.0715,113.0,1.0
2024-03-19,-5.0,-4.0,0.0139,0.1488,0.1587,-0.0099,114.0,1.0
2024-03-20,-6.0,-3.0,0.0014,0.1706,0.1385,0.0321,115.0,1.0
2024-03-21,1.0,0.0,0.0014,0.1209,-0.007,0.1279,113.0,-2.0
2024-03-22,-6.0,-5.0,0.4103,0.2249,0.1959,0.029,115.0,2.0
2024-03-25,3.0,3.0,-0.259,-0.0603,-0.1101,0.0498,113.0,-2.0
2024-03-26,-1.0,-1.0,0.1026,0.0713,0.0387,0.0326,114.0,1.0
2024-03-27,-4.0,-4.0,0.1302,0.1533,0.1502,0.0031,115.0,1.0
2024-03-28,3.0,0.0,-0.0111,-0.0438,-0.024,-0.0198,114.0,-1.0
2024-04-01,13.0,13.0,0.0636,0.0,-0.4819,0.4819,109.0,-5.0
2024-04-02,1.0,3.0,0.0166,-0.4443,-0.0931,-0.3513,110.0,1.0
2024-04-03,-1.0,0.0,0.0138,-0.7284,0.01,-0.7383,111.0,1.0
2024-04-04,-4.0,-5.0,0.0124,0.0,0.1789,-0.1789,112.0,1.0
2024-04-05,8.0,8.0,0.0,-0.1829,-0.296,0.113,109.0,-3.0
2024-04-08,5.0,3.0,-0.047,-0.0999,-0.1271,0.0272,108.0,-1.0
2024-04-09,-6.0,-6.0,0.0152,0.2274,0.2246,0.0029,109.0,1.0
2024-04-10,24.0,19.0,0.0346,-0.656,-0.7475,0.0915,103.0,-6.0
