date,series,value,global_z,roll60_z,roll20_z,pre60_z,hit
2022-11-14,FX_ret_pct,-1.5854418377794666,-6.339316309306874,-3.4653055789621434,-2.332600013615476,-3.942079596663296,global+r60+pre60
2022-11-17,FX_ret_pct,0.8237775946782211,3.2746877728568893,1.5198486614361897,1.2579027613965659,1.5550214106342128,global
2022-11-30,FX_ret_pct,-0.9673848845334732,-3.8729564620200967,-1.9020658431437243,-1.2539406230951058,-2.0015116358453477,global
2022-12-05,FX_ret_pct,-0.8297615561754901,-3.3237697740790635,-1.5299489737121543,-0.8937850503533851,-1.592011224059571,global
2022-12-30,FX_ret_pct,-0.9423073109563029,-3.772884259590727,-1.7192118660168125,-2.222757177558638,-1.7943486601729774,global
2023-01-09,FX_ret_pct,-0.9847952007473237,-3.9424324295873063,-1.6840905783474969,-2.1373815787960817,-1.7456277050637068,global
2023-01-17,FX_ret_pct,1.0583994357703297,4.210947586984022,2.102531554707829,2.5773927314975174,2.2157982304384474,global
2023-03-01,FX_ret_pct,-0.9697063252672722,-3.8822201846974775,-2.3383498198515342,-2.871590566428069,-2.418054587789857,global
2023-03-10,FX_ret_pct,-0.8726751138237177,-3.4950165741222454,-2.1034019179054115,-2.253215608588324,-2.227141471107342,global
2023-03-13,FX_ret_pct,-0.829216273049882,-3.3215938186119502,-1.9402214821913732,-1.8430712134731808,-1.996451861911725,global
2023-03-23,FX_ret_pct,-0.8964217995543811,-3.5897778609011604,-1.9797679241334738,-1.6444472827055636,-2.087965393527424,global
2023-06-20,FX_ret_pct,0.7842848513603284,3.1170917521877617,3.177902358129694,2.409382065152131,3.2376193151847463,global+r60+pre60
2023-06-26,FX_ret_pct,0.8144847684653955,3.2376046960971254,3.0694373186860564,2.253318263948738,3.3775745470739458,global+r60+pre60
2023-09-11,FX_ret_pct,-0.7490876517330491,-3.001840091716127,-2.3785286692064425,-2.815565917594952,-2.5279023207356683,global
2023-11-20,FX_ret_pct,-0.6119629668441595,-2.4546432434230825,-2.832340862325062,-2.385577385258101,-3.105065194231175,pre60
2023-12-14,FX_ret_pct,-0.8920815673876037,-3.5724581393321,-4.198700261756276,-2.7169874428957286,-5.113262080762594,global+r60+pre60
