date,rv60_ann_%,chronic_high,crisis_window,regime
2023-12-20,5.235795563578967,True,False,高波动
2023-12-21,5.238459096971556,True,False,高波动
2023-12-22,5.212379138879261,True,False,高波动
2023-12-26,5.216114978634861,True,False,高波动
2023-12-27,5.267950431217314,True,False,高波动
2023-12-28,5.287598023632791,True,False,高波动
2023-12-29,4.921870199043984,True,False,高波动
2024-01-02,4.960407431475489,True,False,高波动
2024-01-03,4.971591087235347,True,False,高波动
2024-01-04,5.055333509060553,True,False,高波动
2024-01-05,5.019045959012324,True,False,高波动
2024-01-08,4.984535468569133,True,False,高波动
2024-01-09,4.857476846568508,True,False,高波动
2024-01-10,4.850469021053879,True,False,高波动
2024-01-11,4.82556557646311,True,False,高波动
2024-01-12,4.69614171180151,True,False,高波动
2024-01-16,4.72491288477131,True,False,高波动
2024-01-17,4.695535297073995,True,False,高波动
2024-01-18,4.708051591728031,True,False,高波动
2024-01-19,4.711645765799129,True,False,高波动
2024-01-22,4.6506701217847075,True,False,高波动
2024-01-23,4.57497620951858,True,False,高波动
2024-01-24,4.5789755766613345,True,False,高波动
2024-01-25,4.585029745873232,True,False,高波动
2024-01-26,4.580190436241409,True,False,高波动
2024-01-29,4.584088390886198,True,False,高波动
2024-01-30,4.48904481955794,False,False,平稳
2024-01-31,4.4733933551081115,False,False,平稳
2024-02-01,4.40907521368893,False,False,平稳
2024-02-02,4.5849587432482,True,False,高波动
2024-02-05,4.760054962618869,True,False,高波动
2024-02-06,4.767642474736883,True,False,高波动
2024-02-07,4.618969773885491,True,False,高波动
2024-02-08,4.6364616539383405,True,False,高波动
2024-02-09,4.644603469451472,True,False,高波动
2024-02-12,4.483232512641606,False,False,平稳
2024-02-13,4.478743706586493,False,False,平稳
2024-02-14,4.506283318599875,False,False,平稳
2024-02-15,4.517518894995797,False,False,平稳
2024-02-16,4.538407651906264,False,False,平稳
2024-02-20,4.539211099440973,False,False,平稳
2024-02-21,4.562010849985981,True,False,高波动
2024-02-22,4.546112667964851,True,False,高波动
2024-02-23,4.5189394027314975,False,False,平稳
2024-02-26,4.485394375643108,False,False,平稳
2024-02-27,4.420087408258354,False,False,平稳
2024-02-28,4.416658077313467,False,False,平稳
2024-02-29,4.319846165304766,False,False,平稳
2024-03-01,4.354851808006204,False,False,平稳
2024-03-04,4.29409113680885,False,False,平稳
2024-03-05,4.273243814500815,False,False,平稳
2024-03-06,4.274885513542824,False,False,平稳
2024-03-07,4.22856109398449,False,False,平稳
2024-03-08,4.22787300384532,False,False,平稳
2024-03-11,4.227946470982279,False,False,平稳
2024-03-12,3.9099091328944606,False,False,平稳
2024-03-13,3.5734416108711047,False,False,平稳
2024-03-14,3.646259456093674,False,False,平稳
2024-03-15,3.6495662220579628,False,False,平稳
2024-03-18,3.643556431351197,False,False,平稳
2024-03-19,3.60258226502009,False,False,平稳
2024-03-20,3.6162681502072522,False,False,平稳
2024-03-21,3.6221956198332212,False,False,平稳
2024-03-22,3.6512845716848363,False,False,平稳
2024-03-25,3.5292008564622996,False,False,平稳
2024-03-26,3.520885334251762,False,False,平稳
2024-03-27,3.5340742796285696,False,False,平稳
2024-03-28,3.5126132809768436,False,False,平稳
2024-04-01,3.5104177560029814,False,False,平稳
2024-04-02,3.5095400880351,False,False,平稳
2024-04-03,3.4268970603898308,False,False,平稳
2024-04-04,3.415055192625436,False,False,平稳
2024-04-05,3.437112080639988,False,False,平稳
2024-04-08,3.444060821600186,False,False,平稳
2024-04-09,3.372932876642963,False,False,平稳
2024-04-10,3.603446417157057,False,False,平稳
2024-04-11,3.55140088442551,False,False,平稳
2024-04-12,3.529960013558514,False,False,平稳
2024-04-15,3.563966440805305,False,False,平稳
2024-04-16,3.626107907562615,False,False,平稳
2024-04-17,3.6714790415455822,False,False,平稳
2024-04-18,3.675219184843818,False,False,平稳
2024-04-19,3.6676550732179933,False,False,平稳
2024-04-22,3.6405655998642907,False,False,平稳
2024-04-23,3.6556771092764913,False,False,平稳
2024-04-24,3.5967228117989913,False,False,平稳
2024-04-25,3.6185766933366645,False,False,平稳
2024-04-26,3.4961379701617563,False,False,平稳
2024-04-29,3.481296002348276,False,False,平稳
2024-04-30,3.3251882894055766,False,False,平稳
2024-05-01,3.1315701327186622,False,False,平稳
2024-05-02,3.2162940424645883,False,False,平稳
2024-05-03,3.2887657191399042,False,False,平稳
2024-05-06,3.3189272520050324,False,False,平稳
2024-05-07,3.329711981131118,False,False,平稳
2024-05-08,3.338543696675266,False,False,平稳
2024-05-09,3.345394490988912,False,False,平稳
2024-05-10,3.265917956248922,False,False,平稳
2024-05-13,3.239829663130714,False,False,平稳
2024-05-14,3.2331129572606585,False,False,平稳
2024-05-15,3.2166843082511427,False,False,平稳
2024-05-16,3.326561014229231,False,False,平稳
2024-05-17,3.344800155662818,False,False,平稳
2024-05-20,3.3231595347688927,False,False,平稳
2024-05-21,3.339479425660047,False,False,平稳
2024-05-22,3.328032089230681,False,False,平稳
2024-05-23,3.3619693909565553,False,False,平稳
2024-05-24,3.3533954218909683,False,False,平稳
2024-05-28,3.338091780435366,False,False,平稳
2024-05-29,3.3649965513116,False,False,平稳
2024-05-30,3.377906874307151,False,False,平稳
2024-05-31,3.41621217794092,False,False,平稳
2024-06-03,3.5075655226565323,False,False,平稳
2024-06-04,3.570509333457212,False,False,平稳
2024-06-05,3.589082846746998,False,False,平稳
2024-06-06,3.5643881055162523,False,False,平稳
2024-06-07,3.7508552982179237,False,False,平稳
2024-06-10,3.6733400290725085,False,False,平稳
2024-06-11,3.673025514227946,False,False,平稳
2024-06-12,3.696564577064325,False,False,平稳
2024-06-13,3.806997767786603,False,False,平稳
2024-06-14,3.797249666262699,False,False,平稳
2024-06-17,3.8373543280693427,False,False,平稳
2024-06-18,3.834670372588334,False,False,平稳
2024-06-20,3.8397550400284266,False,False,平稳
2024-06-21,3.8412786155839242,False,False,平稳
2024-06-24,3.8332249650980335,False,False,平稳
2024-06-25,3.8310423646437126,False,False,平稳
2024-06-26,3.9010618852663614,False,False,平稳
2024-06-27,3.788062531100219,False,False,平稳
2024-06-28,3.849945319334338,False,False,平稳
2024-07-01,3.849945319334338,False,False,平稳
2024-07-02,3.8532823153773688,False,False,平稳
2024-07-03,3.897881869921712,False,False,平稳
2024-07-05,3.973488993234523,False,False,平稳
2024-07-08,3.707828523995669,False,False,平稳
2024-07-09,3.692234982954891,False,False,平稳
2024-07-10,3.677333690412666,False,False,平稳
2024-07-11,3.693673140430668,False,False,平稳
2024-07-12,3.627078010586666,False,False,平稳
2024-07-15,3.6192869454809444,False,False,平稳
2024-07-16,3.6245564013325335,False,False,平稳
2024-07-17,3.625833225403596,False,False,平稳
2024-07-18,3.6572648164431834,False,False,平稳
2024-07-19,3.6787102935261,False,False,平稳
2024-07-22,3.6656889417952483,False,False,平稳
2024-07-23,3.608305274300158,False,False,平稳
2024-07-24,3.630117775088973,False,False,平稳
2024-07-25,3.600248678600227,False,False,平稳
2024-07-26,3.5988233660885682,False,False,平稳
2024-07-29,3.5996550929126765,False,False,平稳
2024-07-30,3.5050491238802244,False,False,平稳
2024-07-31,3.5441754621933614,False,False,平稳
2024-08-01,3.5682086850834622,False,False,平稳
2024-08-02,3.892720225793918,False,False,平稳
2024-08-05,3.920610803139593,False,False,平稳
2024-08-06,4.041803436003303,False,False,平稳
2024-08-07,4.042259321560868,False,False,平稳
2024-08-08,4.056144144816034,False,False,平稳
2024-08-09,4.053894658348071,False,False,平稳
2024-08-12,4.064984265251925,False,False,平稳
2024-08-13,3.9957464008193746,False,False,平稳
2024-08-14,3.9764657829343166,False,False,平稳
2024-08-15,4.010767887418285,False,False,平稳
2024-08-16,4.0036737208532385,False,False,平稳
2024-08-19,4.008495986869107,False,False,平稳
2024-08-20,3.9710474640018973,False,False,平稳
2024-08-21,3.9743655841284973,False,False,平稳
2024-08-22,3.9711915269682443,False,False,平稳
2024-08-23,3.941332681024077,False,False,平稳
2024-08-26,3.9213690621378006,False,False,平稳
2024-08-27,3.902261704725794,False,False,平稳
2024-08-28,3.8479514789525155,False,False,平稳
2024-08-29,3.8202283530291883,False,False,平稳
2024-08-30,3.8426107587446725,False,False,平稳
2024-09-03,3.8773957245658233,False,False,平稳
2024-09-04,3.704591602235785,False,False,平稳
2024-09-05,3.7034335300993826,False,False,平稳
2024-09-06,3.7042919899507822,False,False,平稳
2024-09-09,3.700112866766841,False,False,平稳
2024-09-10,3.6220265982982,False,False,平稳
2024-09-11,3.626941649472449,False,False,平稳
2024-09-12,3.5798621942987494,False,False,平稳
2024-09-13,3.5805459129219863,False,False,平稳
2024-09-16,3.58580866495425,False,False,平稳
2024-09-17,3.586327883825606,False,False,平稳
2024-09-18,3.589496729555759,False,False,平稳
2024-09-19,3.6125895044169765,False,False,平稳
2024-09-20,3.514462748516739,False,False,平稳
2024-09-23,3.51931652058093,False,False,平稳
2024-09-24,3.4272494620890663,False,False,平稳
2024-09-25,3.467948710502785,False,False,平稳
2024-09-26,3.4325015035981195,False,False,平稳
2024-09-27,3.412548254261173,False,False,平稳
2024-09-30,3.3514380041348355,False,False,平稳
2024-10-01,3.3543037430305027,False,False,平稳
2024-10-02,3.3536374397442255,False,False,平稳
2024-10-03,3.4394122600737655,False,False,平稳
2024-10-04,3.5443960781798802,False,False,平稳
2024-10-07,3.5788373070697896,False,False,平稳
2024-10-08,3.5548117076359653,False,False,平稳
2024-10-09,3.562320463986299,False,False,平稳
2024-10-10,3.5615140555668128,False,False,平稳
2024-10-11,3.532182596845412,False,False,平稳
2024-10-15,3.526142748026176,False,False,平稳
2024-10-16,3.521616648498672,False,False,平稳
2024-10-17,3.583248268389343,False,False,平稳
2024-10-18,3.5656416685416734,False,False,平稳
2024-10-21,3.6633183651678762,False,False,平稳
2024-10-22,3.653199867587639,False,False,平稳
2024-10-23,3.665227349407868,False,False,平稳
2024-10-24,3.668159634804182,False,False,平稳
2024-10-25,3.5832506735209173,False,False,平稳
2024-10-28,3.5333096859239554,False,False,平稳
2024-10-29,3.1081069477705614,False,False,平稳
2024-10-30,3.0763855753580627,False,False,平稳
2024-10-31,2.955758857529548,False,False,平稳
2024-11-01,3.0899285847926357,False,False,平稳
2024-11-04,3.1494629978425897,False,False,平稳
2024-11-05,3.1370558833813593,False,False,平稳
2024-11-06,3.296784489987737,False,False,平稳
2024-11-07,3.407808247365678,False,False,平稳
2024-11-08,3.4251506371673797,False,False,平稳
2024-11-12,3.514966441887205,False,False,平稳
2024-11-13,3.510334774894053,False,False,平稳
2024-11-14,3.4929761704631916,False,False,平稳
2024-11-15,3.4497431794314593,False,False,平稳
2024-11-18,3.4351113990965945,False,False,平稳
2024-11-19,3.4014117382171376,False,False,平稳
2024-11-20,3.350545471928056,False,False,平稳
2024-11-21,3.3488826411561905,False,False,平稳
2024-11-22,3.3473664592241703,False,False,平稳
2024-11-25,3.5877930323647047,False,False,平稳
2024-11-26,3.5824633208573275,False,False,平稳
2024-11-27,3.581940175592747,False,False,平稳
2024-11-29,3.588673937004527,False,False,平稳
2024-12-02,3.5122702403460235,False,False,平稳
2024-12-03,3.5183148472827366,False,False,平稳
2024-12-04,3.5618695064125863,False,False,平稳
2024-12-05,3.5339112761444635,False,False,平稳
2024-12-06,3.492989151608435,False,False,平稳
2024-12-09,3.4985360178901335,False,False,平稳
2024-12-10,3.4986618293720615,False,False,平稳
2024-12-11,3.485535270125395,False,False,平稳
2024-12-12,3.459120545579098,False,False,平稳
2024-12-13,3.484353137131377,False,False,平稳
2024-12-16,3.4845642682589593,False,False,平稳
2024-12-17,3.477785282360509,False,False,平稳
2024-12-18,3.5603086397108856,False,False,平稳
2024-12-19,3.5800963333265607,False,False,平稳
2024-12-20,3.570428753814838,False,False,平稳
2024-12-23,3.564428900817497,False,False,平稳
2024-12-24,3.567017579649055,False,False,平稳
2024-12-26,3.514991058064183,False,False,平稳
2024-12-27,3.5096628087348978,False,False,平稳
2024-12-30,3.5810192072478397,False,False,平稳
2024-12-31,3.5600048530532504,False,False,平稳
2025-01-02,3.5179098384058287,False,False,平稳
2025-01-03,3.4002357115901334,False,False,平稳
2025-01-06,3.3702439388450824,False,False,平稳
2025-01-07,3.383106045823588,False,False,平稳
2025-01-08,3.372726537402888,False,False,平稳
2025-01-09,3.371110263776958,False,False,平稳
2025-01-10,3.4079972602787953,False,False,平稳
2025-01-13,3.37232191689738,False,False,平稳
2025-01-14,3.355555742473583,False,False,平稳
2025-01-15,3.497120894228199,False,False,平稳
2025-01-16,3.5496462570758878,False,False,平稳
2025-01-17,3.47510830769393,False,False,平稳
2025-01-21,3.4972765108130535,False,False,平稳
2025-01-22,3.4911481585502977,False,False,平稳
2025-01-23,3.4762146860035013,False,False,平稳
2025-01-24,3.478450449826515,False,False,平稳
2025-01-27,3.5505520289056576,False,False,平稳
2025-01-28,3.5466548308158115,False,False,平稳
2025-01-29,3.545122326497421,False,False,平稳
2025-01-30,3.5413248810608042,False,False,平稳
2025-01-31,3.4180328902425208,False,False,平稳
2025-02-03,3.3538377749949433,False,False,平稳
2025-02-04,3.366561601009227,False,False,平稳
2025-02-05,3.251257978513461,False,False,平稳
2025-02-06,3.101428183814017,False,False,平稳
2025-02-07,3.09560142343063,False,False,平稳
2025-02-10,2.9529670943772053,False,False,平稳
2025-02-11,2.954846468006672,False,False,平稳
2025-02-12,3.0217726962266696,False,False,平稳
2025-02-13,3.0907160448124307,False,False,平稳
2025-02-14,3.1302018930446516,False,False,平稳
2025-02-18,3.141078050881384,False,False,平稳
2025-02-19,3.1409713196527815,False,False,平稳
2025-02-20,3.1420057676640054,False,False,平稳
2025-02-21,3.2036301644609426,False,False,平稳
2025-02-24,2.9727216987872676,False,False,平稳
2025-02-25,3.0652267908241995,False,False,平稳
2025-02-26,3.0603889556222907,False,False,平稳
2025-02-27,2.9968970331814053,False,False,平稳
2025-02-28,3.0561452136055394,False,False,平稳
2025-03-03,3.0508944234520516,False,False,平稳
2025-03-04,3.044048475058907,False,False,平稳
2025-03-05,3.109413518579574,False,False,平稳
2025-03-06,3.106096125069131,False,False,平稳
2025-03-07,3.1052163351803954,False,False,平稳
2025-03-10,3.1643176229130265,False,False,平稳
2025-03-11,3.1722466674988574,False,False,平稳
2025-03-12,3.1574774080757018,False,False,平稳
2025-03-13,3.130576758449208,False,False,平稳
2025-03-14,3.1826352999266128,False,False,平稳
2025-03-17,3.182787074333178,False,False,平稳
2025-03-18,3.0568709849856983,False,False,平稳
2025-03-19,3.0271554218720698,False,False,平稳
2025-03-20,3.0339704037303723,False,False,平稳
2025-03-21,3.013147290644554,False,False,平稳
2025-03-24,3.1148118594868572,False,False,平稳
2025-03-25,3.113910172637324,False,False,平稳
2025-03-26,3.1295801937347636,False,False,平稳
2025-03-27,3.0832278854902015,False,False,平稳
2025-03-28,3.165854628481532,False,False,平稳
2025-03-31,3.1696941753991497,False,False,平稳
2025-04-01,3.167187548106573,False,False,平稳
2025-04-02,3.1598011853140124,False,False,平稳
2025-04-03,3.2040974009984025,False,False,平稳
2025-04-04,3.2054212776831226,False,False,平稳
2025-04-07,4.041849560262799,False,False,平稳
2025-04-08,4.023711095030452,False,False,平稳
2025-04-09,4.199845512073999,False,False,平稳
2025-04-10,4.200210578110882,False,False,平稳
2025-04-11,4.153470713328137,False,False,平稳
2025-04-14,4.215669832595717,False,False,平稳
2025-04-15,4.246821594094549,False,False,平稳
2025-04-16,4.2690658321567385,False,False,平稳
2025-04-17,4.268346120605511,False,False,平稳
2025-04-21,4.264272814578415,False,False,平稳
2025-04-22,4.270675451439198,False,False,平稳
2025-04-23,4.237150579323844,False,False,平稳
2025-04-24,4.293611837957738,False,False,平稳
2025-04-25,4.332897356797452,False,False,平稳
2025-04-28,4.3729651640002,False,False,平稳
2025-04-29,4.380907756873826,False,False,平稳
2025-04-30,4.380733077589266,False,False,平稳
2025-05-01,4.374578564325666,False,False,平稳
2025-05-02,4.5193798732396955,False,False,平稳
2025-05-05,4.519518404132028,False,False,平稳
2025-05-06,4.500646886747106,False,False,平稳
2025-05-07,4.5125113406158235,False,False,平稳
2025-05-08,4.571378579204172,True,False,高波动
2025-05-09,4.524660772002128,False,False,平稳
2025-05-12,4.513806116019709,False,False,平稳
2025-05-13,4.48642056696593,False,False,平稳
2025-05-14,4.483243370895445,False,False,平稳
2025-05-15,4.5138842676602255,False,False,平稳
2025-05-16,4.510483699733245,False,False,平稳
2025-05-19,4.465448357301739,False,False,平稳
2025-05-20,4.453545236390472,False,False,平稳
2025-05-21,4.448650400529983,False,False,平稳
2025-05-22,4.44404815104198,False,False,平稳
2025-05-23,4.450274719347224,False,False,平稳
2025-05-27,4.477051206227871,False,False,平稳
2025-05-28,4.459336939934501,False,False,平稳
2025-05-29,4.468237531427154,False,False,平稳
2025-05-30,4.453745946420185,False,False,平稳
2025-06-02,4.48801390834426,False,False,平稳
2025-06-03,4.484312854430072,False,False,平稳
2025-06-04,4.5260360211872745,False,False,平稳
2025-06-05,4.50250964790278,False,False,平稳
2025-06-06,4.546618562747335,True,False,高波动
2025-06-09,4.534085014712898,False,False,平稳
2025-06-10,4.511218260048676,False,False,平稳
2025-06-11,4.5351689662466566,False,False,平稳
2025-06-12,4.575615121615074,True,False,高波动
2025-06-13,4.589555455464031,True,False,高波动
2025-06-16,4.594436061873541,True,False,高波动
2025-06-17,4.622486441541747,True,False,高波动
2025-06-18,4.562941782721807,True,False,高波动
2025-06-20,4.563261999186583,True,False,高波动
2025-06-23,4.555103497810198,True,False,高波动
2025-06-24,4.584422184525122,True,False,高波动
2025-06-25,4.525153942803248,False,False,平稳
2025-06-26,4.529611884058433,False,False,平稳
2025-06-27,4.524679068173355,False,False,平稳
2025-06-30,4.536635462707085,False,False,平稳
2025-07-01,4.470190280980161,False,False,平稳
2025-07-02,4.47883051454283,False,False,平稳
2025-07-03,3.783355295308962,False,False,平稳
2025-07-07,3.7687224320536528,False,False,平稳
2025-07-08,3.5568418132106157,False,False,平稳
2025-07-09,3.581146526449078,False,False,平稳
2025-07-10,3.4781222782912264,False,False,平稳
2025-07-11,3.4329964751817266,False,False,平稳
2025-07-14,3.4032357952146803,False,False,平稳
2025-07-15,3.3808823576753846,False,False,平稳
2025-07-16,3.3845672264720146,False,False,平稳
2025-07-17,3.3857867089458793,False,False,平稳
2025-07-18,3.383570686149394,False,False,平稳
2025-07-21,3.3811756685598287,False,False,平稳
2025-07-22,3.3246449028226155,False,False,平稳
2025-07-23,3.292181905301287,False,False,平稳
2025-07-24,3.2378657523860634,False,False,平稳
2025-07-25,3.2294668333375265,False,False,平稳
2025-07-28,3.230524155775784,False,False,平稳
2025-07-29,3.3047777148818427,False,False,平稳
2025-07-30,3.0480841031370183,False,False,平稳
2025-07-31,3.0490519836138663,False,False,平稳
2025-08-01,3.2261910779941108,False,False,平稳
2025-08-04,3.216862683006849,False,False,平稳
2025-08-05,3.1129607684265315,False,False,平稳
2025-08-06,3.1200180992467197,False,False,平稳
2025-08-07,3.0660627245731518,False,False,平稳
2025-08-08,3.0815571802063557,False,False,平稳
2025-08-11,3.0666113952744505,False,False,平稳
2025-08-12,3.0278272055963074,False,False,平稳
2025-08-13,3.072296169465966,False,False,平稳
2025-08-14,3.075220583274735,False,False,平稳
2025-08-15,3.095391513798361,False,False,平稳
2025-08-18,2.9687434499396064,False,False,平稳
2025-08-19,2.9717794976656253,False,False,平稳
2025-08-20,2.969749709107782,False,False,平稳
2025-08-21,2.921239046636412,False,False,平稳
2025-08-22,2.9524746525699066,False,False,平稳
2025-08-25,2.9300459530150125,False,False,平稳
2025-08-26,2.9037597073332697,False,False,平稳
2025-08-27,2.832038335491754,False,False,平稳
2025-08-28,2.8242775094778425,False,False,平稳
2025-08-29,2.7116112475983143,False,False,平稳
2025-09-02,2.7459942231536494,False,False,平稳
2025-09-03,2.631070793783074,False,False,平稳
2025-09-04,2.66411059229905,False,False,平稳
2025-09-05,2.711090631474313,False,False,平稳
2025-09-08,2.7155317863501356,False,False,平稳
2025-09-09,2.705248548974531,False,False,平稳
2025-09-10,2.6491865230222476,False,False,平稳
2025-09-11,2.614806959177427,False,False,平稳
2025-09-12,2.5850530377537693,False,False,平稳
2025-09-15,2.586376311209649,False,False,平稳
2025-09-16,2.5882154999935323,False,False,平稳
2025-09-17,2.610427978100037,False,False,平稳
2025-09-18,2.583365705267555,False,False,平稳
2025-09-19,2.5895684316575376,False,False,平稳
2025-09-22,2.5896357623863824,False,False,平稳
2025-09-23,2.5828491661899515,False,False,平稳
2025-09-24,2.572619676773468,False,False,平稳
2025-09-25,2.586830738561395,False,False,平稳
2025-09-26,2.570437550407005,False,False,平稳
2025-09-29,2.5549477279537958,False,False,平稳
2025-09-30,2.526491254718583,False,False,平稳
2025-10-01,2.517936298914216,False,False,平稳
2025-10-02,2.5230077841029463,False,False,平稳
2025-10-03,2.5421296817859114,False,False,平稳
2025-10-06,2.4903678864029524,False,False,平稳
2025-10-07,2.488244159629877,False,False,平稳
2025-10-08,2.44664444383371,False,False,平稳
2025-10-09,2.433621000226977,False,False,平稳
2025-10-10,2.4890478365724014,False,False,平稳
2025-10-14,2.474151555693863,False,False,平稳
2025-10-15,2.451100923009832,False,False,平稳
2025-10-16,2.513996543260434,False,False,平稳
2025-10-17,2.5147337170485877,False,False,平稳
2025-10-20,2.5115911925189915,False,False,平稳
2025-10-21,2.51370265479944,False,False,平稳
2025-10-22,2.509289041696801,False,False,平稳
2025-10-23,2.4768299499938284,False,False,平稳
2025-10-24,2.4413672776276774,False,False,平稳
2025-10-27,2.4400820322137107,False,False,平稳
2025-10-28,2.2067019381720296,False,False,平稳
2025-10-29,2.201501764812957,False,False,平稳
2025-10-30,2.3895143612621275,False,False,平稳
2025-10-31,2.382753887701355,False,False,平稳
2025-11-03,2.3781683029706344,False,False,平稳
2025-11-04,2.3610998267397543,False,False,平稳
2025-11-05,2.4382610482730134,False,False,平稳
2025-11-06,2.487331383475135,False,False,平稳
2025-11-07,2.4261093040546067,False,False,平稳
2025-11-10,2.425175707427875,False,False,平稳
2025-11-12,2.447132165215824,False,False,平稳
2025-11-13,2.4941607094796145,False,False,平稳
2025-11-14,2.517443120223238,False,False,平稳
2025-11-17,2.5188375991412086,False,False,平稳
2025-11-18,2.485072082984135,False,False,平稳
2025-11-19,2.426819855144181,False,False,平稳
2025-11-20,2.4392976679947727,False,False,平稳
2025-11-21,2.4419982061376806,False,False,平稳
2025-11-24,2.4455192409654427,False,False,平稳
2025-11-25,2.452734041805287,False,False,平稳
2025-11-26,2.4473982200682447,False,False,平稳
2025-11-28,2.419840760687516,False,False,平稳
2025-12-01,2.482049551780044,False,False,平稳
2025-12-02,2.4353601466793138,False,False,平稳
2025-12-03,2.3634573051042915,False,False,平稳
2025-12-04,2.3306094513260183,False,False,平稳
2025-12-05,2.3109617480204108,False,False,平稳
2025-12-08,2.3056198108100983,False,False,平稳
2025-12-09,2.3003989127606763,False,False,平稳
2025-12-10,2.3401321799477723,False,False,平稳
2025-12-11,2.3333618596278836,False,False,平稳
2025-12-12,2.3302307771869173,False,False,平稳
2025-12-15,2.313350484822201,False,False,平稳
2025-12-16,2.325438220331012,False,False,平稳
2025-12-17,2.3214560420315387,False,False,平稳
2025-12-18,2.3249960859015695,False,False,平稳
2025-12-19,2.320313489858716,False,False,平稳
2025-12-22,2.3096226157065236,False,False,平稳
2025-12-23,2.297240329096438,False,False,平稳
2025-12-24,2.3000021502642847,False,False,平稳
2025-12-26,2.2731451586971887,False,False,平稳
2025-12-29,2.2896215593671014,False,False,平稳
2025-12-30,2.291154121842067,False,False,平稳
2025-12-31,2.259292392111044,False,False,平稳
2026-01-02,2.2476980279644434,False,False,平稳
2026-01-05,2.2492432013788877,False,False,平稳
2026-01-06,2.251180880737175,False,False,平稳
2026-01-07,2.2433653732578196,False,False,平稳
2026-01-08,2.260564455977115,False,False,平稳
2026-01-09,2.172853423683603,False,False,平稳
2026-01-12,2.168122723682667,False,False,平稳
2026-01-13,2.1688622732605394,False,False,平稳
2026-01-14,2.0654024090530223,False,False,平稳
2026-01-15,2.0601729856281144,False,False,平稳
2026-01-16,2.0702395875348834,False,False,平稳
2026-01-20,2.0948375732512248,False,False,平稳
2026-01-21,2.1146760261546484,False,False,平稳
2026-01-22,2.0791637524963993,False,False,平稳
2026-01-23,2.085490679318759,False,False,平稳
2026-01-26,2.089267114183051,False,False,平稳
2026-01-27,2.0815100485391578,False,False,平稳
2026-01-28,2.082876373167236,False,False,平稳
2026-01-29,1.9001141224513267,False,False,平稳
2026-01-30,1.904737014945026,False,False,平稳
2026-02-02,1.9166673480509702,False,False,平稳
2026-02-03,1.9227156830458583,False,False,平稳
2026-02-04,1.8400546493358194,False,False,平稳
2026-02-05,1.8947463761585859,False,False,平稳
2026-02-06,1.9056951318150868,False,False,平稳
2026-02-09,1.9054525097684913,False,False,平稳
2026-02-10,1.8920440585044591,False,False,平稳
2026-02-11,1.8647076660603932,False,False,平稳
2026-02-12,1.9348329642265294,False,False,平稳
2026-02-13,1.9418784476962274,False,False,平稳
2026-02-17,1.9424203179259416,False,False,平稳
2026-02-18,1.9391313785265896,False,False,平稳
2026-02-19,1.922317454162101,False,False,平稳
2026-02-20,1.9203628308654284,False,False,平稳
2026-02-23,1.9466896922550843,False,False,平稳
2026-02-24,1.936133822722881,False,False,平稳
2026-02-25,1.9339999249031565,False,False,平稳
2026-02-26,1.9426662567421962,False,False,平稳
2026-02-27,1.8777040060236538,False,False,平稳
2026-03-02,2.070757592758286,False,False,平稳
2026-03-03,2.0854602118119727,False,False,平稳
2026-03-04,2.1172322157613275,False,False,平稳
2026-03-05,2.1048158231436602,False,False,平稳
2026-03-06,2.098607255276293,False,False,平稳
2026-03-09,2.095382438447914,False,False,平稳
2026-03-10,2.0595005937016917,False,False,平稳
2026-03-11,2.1099060828885636,False,False,平稳
2026-03-12,2.1739283301847037,False,False,平稳
2026-03-13,2.1907609400094707,False,False,平稳
2026-03-16,2.212477915546199,False,False,平稳
2026-03-17,2.2150089633364938,False,False,平稳
2026-03-18,2.2443558622932693,False,False,平稳
2026-03-19,2.2361899769208677,False,False,平稳
2026-03-20,2.455922284138651,False,False,平稳
2026-03-23,2.4551946487714424,False,False,平稳
2026-03-24,2.4619934654045914,False,False,平稳
2026-03-25,2.58065515049892,False,False,平稳
2026-03-26,2.6870243402794536,False,False,平稳
2026-03-27,2.687115922410973,False,False,平稳
2026-03-30,2.755409223530806,False,False,平稳
2026-03-31,2.7647579989784368,False,False,平稳
2026-04-01,2.76146906910563,False,False,平稳
2026-04-02,2.762624135957743,False,False,平稳
2026-04-03,2.75724478122513,False,False,平稳
2026-04-06,2.746682075942733,False,False,平稳
2026-04-07,2.7446660186191525,False,False,平稳
2026-04-08,2.813583786067217,False,False,平稳
2026-04-09,2.810194268783758,False,False,平稳
2026-04-10,2.8050381219561196,False,False,平稳
2026-04-13,2.8101982964896295,False,False,平稳
2026-04-14,2.8714498387116714,False,False,平稳
2026-04-15,2.839944106181895,False,False,平稳
2026-04-16,2.8344288086230947,False,False,平稳
2026-04-17,2.8820875437838267,False,False,平稳
2026-04-20,2.877488117815517,False,False,平稳
2026-04-21,2.9032530798095646,False,False,平稳
2026-04-22,2.9041004222025935,False,False,平稳
2026-04-23,2.910982820105462,False,False,平稳
2026-04-24,2.925388988511047,False,False,平稳
2026-04-27,2.9286084537292165,False,False,平稳
2026-04-28,2.9225008057240327,False,False,平稳
2026-04-29,2.9706458662231126,False,False,平稳
2026-04-30,2.972841981690532,False,False,平稳
2026-05-01,2.881792128090681,False,False,平稳
2026-05-04,2.8819310773819096,False,False,平稳
2026-05-05,2.8834438871846224,False,False,平稳
2026-05-06,2.948585104527943,False,False,平稳
2026-05-07,2.9460245627924193,False,False,平稳
2026-05-08,2.872683783951214,False,False,平稳
